shap_purchase_dow,shap_purchase_hour,shap_purchase_month,shap_is_weekend,shap_is_peak_season,shap_estimated_days,shap_approval_delay_hours,shap_seller_avg_pickup_days,shap_route_avg_lastmile_days,shap_n_items,shap_n_sellers,shap_total_freight_value,shap_total_price,shap_payment_installments,shap_payment_value,shap_product_weight_g,shap_product_volume_cm3,shap_is_interstate,shap_seller_delay_rate,shap_route_delay_rate,shap_category_delay_rate,order_id,seller_id,seller_state,customer_state,product_category_en,purchase_dow,is_delayed,seller_delay_rate,route_delay_rate,estimated_days,seller_avg_pickup_days,route_avg_lastmile_days,risk_score
-0.09579895597744345,-0.12479372128219636,0.06995396108279196,0.019985959538614314,-0.023780759747414216,0.34501158470269494,-0.2878032382537376,-0.195186143041419,-0.4333143915567122,0.037316533820571776,0.0064247532225493245,-0.628387438088093,-0.03877911979230215,-0.025100199343710022,-0.07297180392248201,0.01703626647235434,-0.1504993363493036,-0.01676286727886877,-0.00613577049097275,-0.06063805464315953,0.11685996483752645,a298b9d499a8e4ba3c0fe83ac59a4f7d,3c7c4a49ec3c6550809089c6a2ca9370,SP,SP,perfumery,6,0,0.08928571428571429,0.058948458948458946,10,1.8097402033730159,5.477535604787341,0.08855858193973669
-0.09052237353346888,-0.06904878328399282,0.09253295883852793,0.0015065404207117057,-0.017783068050029893,0.484618563340578,0.488965920507878,-0.13421003460051087,-0.38448298370217215,0.03263333200717731,0.011008007316968852,-0.3262730522609564,0.010300237441869177,-0.03285436638317189,0.011515223645853776,0.00794948570544475,-0.013975572551344288,-0.011500766868654215,-0.0300347972969669,0.01741894783170987,0.06288608338671164,019edbdfeb6923e55558362c2b84ec37,5a8e7d5003a1f221f9e1d6e411de7c23,SP,SP,furniture_decor,6,0,0.06818181818181818,0.05894540557339687,11,1.9780159669612793,5.477307084976067,0.3377469542090796
-0.027282712656962502,-0.06652918673197554,0.05927730089320577,0.00013186698844509933,-0.017752799399071862,0.26742341969085914,-0.03530600474664296,0.16715062354021964,0.5999773097939143,0.026621400378530384,0.011243652511602226,0.06926631738833372,0.0008194926794364436,0.032659485611596366,0.0222485209869487,0.019978591310791962,0.011714460576754059,0.008764048876294107,0.2600905690920794,1.197217993599151,0.12763124928781236,17f97d000b0ebd36b6dbdf154b0a3d7f,b17b679f4f5ce2e03ce6968c62648246,SP,BA,health_beauty,6,1,0.1590909090909091,0.15987055016181229,24,4.231978114478114,17.118429634124414,0.8755932622044178
-0.05589784790516392,-0.028985530411910515,0.25084860785000634,0.0010674229195661818,-0.012145591998675924,0.5940708061512072,-0.11142725049764803,0.11067994059333129,-0.37366147096716473,0.0413572485034963,0.012982478446039614,0.030559677221558407,-8.60811989076729e-05,0.07017058443300489,0.019288543047873575,-0.003265229874488061,-0.0342267073718401,-0.012948828576977604,0.36943854976172263,0.07616674954954689,0.05277670453514041,cac2c6b6297e3743dc2caecac71350c1,d06d019f72a04e5497a0b64190af170c,SP,SP,health_beauty,6,0,0.5,0.058942352514632,16,3.1766666666666667,5.477077138032313,0.5529908778939898
-0.0695914403295892,-0.07174706329128717,0.084723617986174,0.00033211574112360076,-0.014861234300785805,0.473297403255962,-0.07329623576055459,-0.39479237155240476,0.0994530750688665,0.03133199783394873,0.011252810713849853,-0.00946825300987681,0.004648534423086518,0.04145674197734618,0.015432786168945297,-0.044191590704399354,-0.06370377604367779,0.011822230657261516,-0.060085288313912556,0.6014235368099692,0.01972463988189512,14b8a3dec1630400442e5cb91e6a3e38,817245bcc3badd82bbd222e0366951a6,SP,MG,auto,6,0,0.06666666666666667,0.07075198144210323,21,0.9759845679012346,9.869512154903308,0.4524347613316814
-0.07449647815068591,-0.018962886352470183,0.4942210277684499,0.00023658163262651948,-0.018971240539273876,0.7017595673426356,-0.11701468442036493,0.06237245487369678,-0.39076586283260545,0.03588939296440459,0.011094155917089912,0.09373179054054843,0.015073816190945328,0.06336477850126082,-0.00032587891323598785,0.010213444276486405,-0.011654120419178493,-0.010751002864973604,-0.04952678330893701,0.0111398983249946,0.10938507521361239,e0006b2f32e1921de703f8b17b01fab9,40d54b51e962dbe09cabbcfd33298dee,SP,SP,health_beauty,6,0,0.0,0.058939299772115185,16,2.7786921296296296,5.477299566555212,0.5329553473307308
-0.06452823028091402,-0.10317594457543328,0.22684937086922946,0.00046968098454502986,-0.03489255893652584,0.05035830991646225,-0.09633220625763256,-0.28441133437151184,0.5284172197936453,0.029334148979814442,0.010975837723649889,0.0700547997377268,0.024682347254985026,-0.04626726126975392,0.023913350446553107,-0.035246701514429976,-0.1022603358809267,0.004951037211714509,-0.13132933725237939,0.42920216545468565,0.2179182478470462,12fcd7e7ba3b8dbe376fe73f27aa0a94,8c16d1f32a54d92897cc437244442e1b,SC,MG,computers_accessories,6,0,0.010638297872340425,0.06228373702422145,25,1.5684926615445232,12.581226050877866,0.4836763870684103
-0.046291478165082715,-0.0017962565986012996,0.19405718890676385,0.00018944851953882474,-0.009414998311489661,0.5952193061643362,-0.10263820912610404,0.32644454507086557,-0.3919846060023584,0.04697018847426649,0.012642372640018664,-0.0025491673684811,0.03176442615288757,0.06957373482551175,0.015233786662814107,0.011251849179538108,-0.035824820417351855,-0.009894958722049593,0.2888997264399885,-0.031142434437204353,-0.08184046225493494,9d158e6d758e314a85584c5a6c9e5b8c,8160255418d5aaa7dbdc9f4c64ebda44,SP,SP,bed_bath_table,6,0,0.2606837606837607,0.0589362473457973,16,4.9458476772712885,5.477230209819956,0.5236994556902993
-0.04138449396125758,-0.08846800256559202,0.09713710181866357,0.00020669040320077484,-0.027042362330064552,0.33126058064802055,0.023346834480591373,-0.010688146818917726,0.6834054524329671,0.02474648272628849,0.007356434482810153,0.1035516592881943,-0.09734414882244445,-0.04900677931306594,-0.01572814007062162,-0.015607767552175552,-0.06831617934389979,0.008776354295161763,-0.04286274847621371,0.6972995503328427,0.1889071139263406,80c20223fb6b10d7e541a3cf6c5bf673,75fbb52eda0cbc24f479d3b2fbfa8d3e,GO,PR,dvds_blu_ray,6,0,0.058823529411764705,0.14285714285714285,23,2.3153189678649237,17.472863756613755,0.716170632927794
-0.030647186103472612,-0.029697622391748116,0.019135469946501015,0.00015980536991718567,-0.015248488536414933,0.2687180288961608,-0.02972326338202745,0.17286314686234064,0.5719882891734325,0.02555964881147968,0.01138282772957722,0.0061733628755882754,0.013419316622468624,0.03297874348027073,0.012969091223342076,0.04094597884772365,-0.014154863752538922,0.004861836807898102,0.24529344119398186,1.2124945962942602,0.03435515135543923,ca2d0999ad1d0d4425ca9403c264cc3e,f5a590cf36251cf1162ea35bef76fe84,SP,RJ,musical_instruments,6,0,0.13043478260869565,0.19669852302345786,24,3.3085230475040257,14.415226914196994,0.8544361606082689
-0.055406343614304264,-0.03412075303005081,0.4856402654207731,0.0014606686310180735,-0.016478099863577875,0.5485348247682994,0.04169455430195584,-0.15737711510365376,-0.4456214203888533,0.035023453650858946,0.012044187282533753,0.04946604213007578,-0.01981204082086099,0.04808346487965292,0.01733403653025435,-0.02567850198631744,-0.0183460731127486,-0.00706554820873391,-0.03342350400062255,-0.4019438897080901,0.07289030139574187,f5564350b619e47f43db5be6a5e9db8c,26af45f5dfd967225a832838aa4e24a3,PR,PR,auto,6,0,0.0,0.030973451327433628,16,2.162309027777778,5.294545128646345,0.33467811073217557
-0.035381660943015425,-0.029247492226797893,0.11882036487516394,0.00046968098454502986,-0.012979140646119772,0.37255128969949786,-0.09270420520462441,0.17725754418453493,0.21483265688624364,0.027435482615244654,0.010773293506289632,0.08025935110619754,0.00492279210451205,-0.03676861825305015,0.0020293307107183208,-0.014983511086570173,0.0026455807639427236,0.011480950265788008,-0.06687552219044483,0.7837915006800097,0.19686529263803196,08a4c77d9546c8928c3dd4b20da1b773,3d871de0142ce09b7081e2b9d1733cb1,SP,DF,toys,6,0,0.06689342403628118,0.09507829977628636,22,3.0974489664693037,11.398637767731378,0.7173175993590469
-0.08118132856014322,-0.08430490061423923,0.35695652783326426,0.0003789804397900052,-0.00192969019537425,0.7334081216202557,0.4777063760475257,0.20154149217134765,-0.12715282227556982,0.03894701423212577,0.009777787130950259,0.0355222867122939,0.009515444351332754,-0.014668622867088008,-0.00019474059939155784,-0.013453762240742956,-0.10852498688089143,0.008990831351329834,0.0041350219458275665,-0.18439238430146743,0.18545337643680423,456ed1919e7baeb18f95d9c1ab8d2cca,282f23a9769b2690c5dda22e316f9941,MG,SP,garden_tools,6,0,0.06896551724137931,0.04722222222222222,16,3.2919526261174967,8.321387635030865,0.6598284328599767
-0.04315683991410367,-0.04245421149088407,0.06280293366741697,0.00015718864227896732,-0.024809750794409932,0.3798614021813484,-0.022631536968799108,-0.3558299407198502,0.7213336214349391,0.027459943962953134,0.009852713388874395,-0.012843757645184396,-0.013336898721495053,0.0441702808180984,0.012942502995023896,-0.03903219906816172,0.07886352916714796,0.004651840537577548,-0.00418104210407935,1.2233353020058906,0.06815304033009936,390e5f12e01c2af04027580e4cdde515,6560211a19b47992c3666cc44a7e94c0,SP,CE,watches_gifts,6,0,0.06801470588235294,0.17543859649122806,22,1.3833507582720588,18.673650080544725,0.7843684743312246
-0.10359057578786632,-0.03535732907994926,0.39165741616826255,0.0002824534223201515,-0.014235394783974915,0.7216592792243687,0.2583712242479069,-0.2372739061833397,-0.3732091414299256,0.02637169982690427,0.01034029380659763,0.03967334318563741,0.02443477570341039,-0.020290351975550947,-0.00650473715698136,-6.854924799099997e-05,-0.020297434041766316,-0.007382665243697105,-0.14508245975876524,0.07136078040415889,0.04192678289621347,304979f072f7041aca154907e01172c4,c003204e1ab016dfa150abc119207b24,SP,SP,auto,6,0,0.046511627906976744,0.058933195235629204,16,1.4833567506459948,5.477471449937949,0.4597833739501603
-0.052352529957997204,0.02029977370095587,0.1915107159290172,0.00018944851953882474,-0.008406546689827009,0.5806275618291347,-0.12771238170044275,0.3093648742011102,-0.4012226077482478,0.045921816752076114,0.012574120338325227,0.006669785330595123,0.016859313890927468,0.045467851833107885,0.018275123689665815,-0.021456375905240743,-0.05574496287708068,-0.010471940911703807,0.2818194044601678,-0.04557869700628384,-0.10796436445516307,6bb821f726200115364aae8fe1126ee1,8160255418d5aaa7dbdc9f4c64ebda44,SP,SP,bed_bath_table,6,0,0.25957446808510637,0.058930143441561805,16,4.934241331757289,5.477574038710513,0.47868021308291664
